,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID,Severity
2547,63.1963470319635,13,1,60.3919781221513,0.231728092318788,81.37,3,29333.0700005052,1,0.145406245169267,5697,Significant_Damage_And_Fatalities
421,28.9497716894977,20,3,48.6782133090247,0.508684457266498,77.35,1,24135.4433661131,1,0.905184703862421,6695,Highly_Fatal_And_Damaging
1220,20.0456621004566,19,15,70.9206927985415,0.293754778218536,78.12,3,36662.2802611695,3,0.182899218902348,7507,Significant_Damage_And_Serious_Injuries
4658,11.0045662100457,18,2,51.1850501367366,0.763282365668951,75.5,4,11781.8736269463,3,0.0224178241914354,369,Significant_Damage_And_Fatalities
316,41.1872146118721,9,5,72.3792160437557,0.422135593220339,75.4,4,26241.6679862289,3,0.0482410618460628,1556,Highly_Fatal_And_Damaging
713,56.5753424657534,11,6,55.9708295350957,0.405186440677966,86.42,2,41094.8386139529,3,0.556857560648621,11512,Highly_Fatal_And_Damaging
3280,53.1050228310502,13,0,55.5606198723792,0.491374684457266,78.83,3,16039.4043850768,2,0.0789915262449856,10586,Significant_Damage_And_Serious_Injuries
6001,66.8036529680365,5,11,50.5925250683683,0.498947710061305,81.52,3,29830.8511379732,1,0.147784430513303,8861,Minor_Damage_And_Injuries
4452,19.6803652968037,16,21,61.3491340018232,0.405186440677966,86.43,5,36626.3024878979,1,0.0244045214906998,3732,Highly_Fatal_And_Damaging
2507,47.5342465753425,11,23,69.9179580674567,0.249759105661738,79.36,3,28586.8716057328,1,0.142325653105797,11285,Significant_Damage_And_Serious_Injuries
2623,9.08675799086758,18,19,79.5806745670009,0.393285971871619,86.02,3,37011.9975236405,2,0.185100239617324,1751,Highly_Fatal_And_Damaging
780,28.4018264840183,13,6,81.3582497721058,0.226679408582762,78.76,4,21267.7043733175,1,0.0387908818557251,10636,Highly_Fatal_And_Damaging
4339,37.3059360730594,14,7,66.6362807657247,0.372730616660656,80.26,3,31993.458888341,2,0.159286052499828,376,Significant_Damage_And_Serious_Injuries
5129,68.2648401826484,12,35,72.6526891522334,0.296639740353408,80.58,7,40780.2734645167,1,0.0036728152125378,11482,Significant_Damage_And_Fatalities
7032,40.6392694063927,13,8,75.4785779398359,0.39292535160476,77.11,7,35683.7170907573,2,0.0032970757889569,12407,Significant_Damage_And_Serious_Injuries
8298,60.5479452054795,11,2,76.8915223336372,0.428266137756942,80.85,2,27009.1612134643,2,0.364463009539701,6432,Minor_Damage_And_Injuries
4871,36.0730593607306,11,1,76.4813126709207,0.283296790479625,77.94,1,22834.1486913392,4,0.83130070319387,4155,Highly_Fatal_And_Damaging
2438,48.6301369863014,17,3,68.003646308113,0.452067075369635,79.81,7,23720.1789326526,4,0.0022674123879071,3599,Significant_Damage_And_Fatalities
8991,79.1780821917808,8,3,49.2251595259799,0.412759466282005,87.08,4,13504.5464512098,2,0.0242212153861943,9477,Significant_Damage_And_Serious_Injuries
2165,39.2694063926941,10,5,72.0145852324522,0.239661738189686,79.86,5,35594.722894088,1,0.0245406632757047,8896,Highly_Fatal_And_Damaging
315,28.8127853881279,16,11,54.3299908842297,0.219467003245582,76.49,7,15261.9932578438,4,0.0014597965734335,9442,Minor_Damage_And_Injuries
3537,56.1187214611872,15,4,61.6226071103008,0.656538766678687,79.09,3,14274.0590139556,2,0.0751392310460593,7788,Significant_Damage_And_Fatalities
8371,23.6529680365297,18,0,76.6180492251596,0.233891813919942,79.53,4,26632.0129708879,1,0.0488975818320902,9683,Significant_Damage_And_Serious_Injuries
1688,27.4885844748858,20,2,75.2506836827712,0.242907320591417,79.6,4,23049.1459255511,0,0.0423343749014067,6713,Minor_Damage_And_Injuries
3775,59.1780821917808,11,10,49.5897903372835,0.444133429498738,79.6,7,48569.5562852462,3,0.0044042937342093,1046,Significant_Damage_And_Serious_Injuries
3785,27.5799086757991,13,28,71.2397447584321,0.329095564370718,82.49,4,15658.6848708857,2,0.0304735173357446,3717,Highly_Fatal_And_Damaging
1075,43.0593607305936,8,12,75.432999088423,0.272117562206996,79.62,5,41279.1569541231,1,0.0273062158003251,9043,Highly_Fatal_And_Damaging
1422,70.5022831050228,11,0,46.8094804010939,0.459640100973675,75.54,7,22083.7153472564,5,0.0019810719425106,8661,Significant_Damage_And_Serious_Injuries
6462,39.8173515981735,13,26,64.8131267092069,0.485604760187523,77.39,3,37657.6872093112,2,0.187105192249461,1671,Significant_Damage_And_Serious_Injuries
3913,29.7716894977169,12,3,66.9097538742024,0.355420843851424,82.3,4,43852.8453519078,2,0.0802287917843594,4523,Highly_Fatal_And_Damaging
9664,34.7945205479452,11,13,62.0783956244303,0.336668589974756,80.53,4,27007.9663942613,2,0.0487621006652892,6175,Highly_Fatal_And_Damaging
9097,36.5753424657534,14,10,64.4029170464904,0.462525063108547,80.03,3,34715.2361473509,1,0.173410918167831,936,Significant_Damage_And_Serious_Injuries
1345,55.5707762557078,12,21,77.1194165907019,0.278969347277317,79.99,5,15958.6430707348,2,0.0106920734218189,11492,Minor_Damage_And_Injuries
1146,17.5799086757991,16,2,59.2980856882407,0.391482870537324,78.72,4,40142.0806841499,3,0.0735227854053321,3552,Highly_Fatal_And_Damaging
6356,30.9132420091324,16,4,56.8368277119417,0.586939055174901,78.96,3,28454.4613989612,3,0.141294025778415,8423,Minor_Damage_And_Injuries
4236,43.013698630137,12,0,57.6116681859617,0.46865560764515,83.45,6,20265.0426177619,3,0.0050301985651949,2244,Significant_Damage_And_Serious_Injuries
3548,13.7899543378995,17,5,67.7757520510483,0.2061240533718,77.29,4,29368.5496527533,2,0.0537163727417456,4939,Highly_Fatal_And_Damaging
8968,36.2557077625571,11,10,52.3245214220602,0.46865560764515,81.56,7,31461.1256384743,0,0.0025586921894384,9218,Significant_Damage_And_Fatalities
7194,46.5753424657534,11,1,53.6007292616226,0.476589253516048,79.53,3,23944.3761045872,2,0.119711370429235,2768,Significant_Damage_And_Serious_Injuries
2880,26.3013698630137,17,9,62.4886052871468,0.509405697800216,77.78,2,15019.8612615203,3,0.201188155107519,4826,Significant_Damage_And_Serious_Injuries
4802,27.7168949771689,13,5,66.2716499544212,0.223433826181031,76.8,3,30122.3193576333,0,0.149122605634599,3634,Highly_Fatal_And_Damaging
1164,57.9908675799087,11,18,68.4594348222425,0.388958528669311,80.83,2,28213.4276195929,0,0.382453188083348,5730,Minor_Damage_And_Injuries
2506,38.4474885844749,10,4,74.1567912488605,0.363354489722322,78.94,6,23744.0693140378,2,0.0063194915673779,2032,Highly_Fatal_And_Damaging
9114,38.8127853881278,13,8,65.587967183227,0.268150739271547,76.79,6,30122.3193576333,1,0.0071582386490364,5474,Significant_Damage_And_Serious_Injuries
2439,70.5479452054795,7,5,80.4010938924339,0.293394157951677,78.28,2,47433.0780312655,4,0.643975973223763,3679,Minor_Damage_And_Injuries
4127,45.5707762557078,18,0,54.5578851412944,0.369485034258925,83.01,4,31450.5945994523,2,0.0577073115841411,8474,Significant_Damage_And_Fatalities
5910,40.7762557077626,9,12,51.9143117593437,0.500750811395601,80.91,1,48659.2600483197,1,1.79913125355139,7870,Significant_Damage_And_Fatalities
9651,31.5981735159817,15,12,61.5770282588879,0.570350522899387,79.06,7,28354.1216769969,3,0.0027043662254692,7274,Significant_Damage_And_Serious_Injuries
6695,32.5114155251142,12,9,62.9443938012762,0.63021348719798,79.15,4,31875.4521246688,0,0.0592921596021897,7261,Highly_Fatal_And_Damaging
3169,15.8447488584475,17,3,88.0583409298086,0.279329967544176,78.23,1,38564.129227285,2,1.42675995572906,6394,Highly_Fatal_And_Damaging
8258,77.3059360730594,4,2,56.9279854147676,0.487768481788677,77.74,7,28535.2624015247,2,0.0029187319774945,8874,Significant_Damage_And_Serious_Injuries
3156,32.6027397260274,12,21,67.4567000911577,0.276084385142445,87.51,4,26813.1845680268,2,0.0489849322409907,4943,Highly_Fatal_And_Damaging
9026,35.0228310502283,14,2,72.5615314494075,0.37489433826181,80.42,6,22429.3371752232,1,0.0050796108968507,11686,Significant_Damage_And_Serious_Injuries
1066,40.4109589041096,13,0,48.2224247948952,0.493899026325279,83.76,6,26841.8519726963,1,0.0067522910178023,10974,Minor_Damage_And_Injuries
9437,47.3972602739726,14,0,55.6061987237922,0.338471691309052,81.92,2,33952.37373937,4,0.459821320335647,4919,Highly_Fatal_And_Damaging
5411,62.3744292237443,13,0,72.971741112124,0.364796970789758,79.73,4,26248.7929504245,3,0.0482607690783199,3182,Significant_Damage_And_Fatalities
2977,47.4429223744292,11,1,60.4375569735643,0.355060223584565,80.13,3,32832.4176893392,2,0.16396237774711,6856,Significant_Damage_And_Serious_Injuries
4139,39.5433789954338,9,2,52.6435733819508,0.456033898305084,77.48,4,30820.2088729057,4,0.0563295397232032,9312,Significant_Damage_And_Fatalities
8916,27.0776255707763,13,2,79.9453053783045,0.393285971871619,78.49,4,27009.5953686171,3,0.0488975818320902,3243,Highly_Fatal_And_Damaging
6972,73.1050228310502,9,4,45.3965360072927,0.63742589253516,78.37,7,30305.5164786489,2,0.0026590878329885,7266,Significant_Damage_And_Serious_Injuries
1519,68.2648401826484,8,2,53.2360984503191,0.457476379372521,79.1,2,26637.374687927,1,0.359258711215434,11226,Highly_Fatal_And_Damaging
436,87.4885844748858,3,2,55.0592525068368,0.508684457266498,78.33,7,26885.1576261271,2,0.0025123354437422,8883,Significant_Damage_And_Serious_Injuries
7773,27.3059360730594,17,6,64.3573381950775,0.442690948431302,82.91,6,37664.9213225571,1,0.0094104061735453,8939,Significant_Damage_And_Serious_Injuries
6899,55.9360730593607,15,4,68.9608021877849,0.253725928597187,82.09,7,21703.2159005865,2,0.0017017280266771,5113,Significant_Damage_And_Fatalities
2312,30.5936073059361,13,4,77.7575205104832,0.32116191849982,77.4,1,31763.1463568528,4,1.17221429563847,3174,Highly_Fatal_And_Damaging
944,28.2648401826484,13,6,55.7885141294439,0.303852145690588,78.96,4,37014.2169525702,3,0.0678905095124799,7150,Significant_Damage_And_Fatalities
8487,25.296803652968,14,3,82.9990884229718,0.362993869455463,78.25,1,35265.5321249845,1,1.30286988382774,1969,Highly_Fatal_And_Damaging
7415,55.0228310502283,15,4,58.6144029170465,0.46829498737829,79.22,5,35634.8941329161,2,0.0242970691299218,839,Significant_Damage_And_Fatalities
8201,40.0913242009132,16,5,69.4165907019143,0.337389830508475,75.14,2,25016.3637851441,2,0.338559667841261,3669,Minor_Damage_And_Injuries
6861,46.5753424657534,7,0,56.8824065633546,0.47190119004688,76.95,4,40893.1024136823,0,0.0753470182751743,2970,Significant_Damage_And_Fatalities
5026,24.7488584474886,14,1,55.7885141294439,0.311425171294627,81.32,2,41817.9806038586,2,0.567201132594691,11905,Significant_Damage_And_Fatalities
6743,27.3972602739726,17,2,78.8969917958068,0.36768193292463,77.36,3,15865.8721701261,3,0.0782363458011667,7893,Significant_Damage_And_Serious_Injuries
3022,17.7168949771689,16,1,54.9680948040109,0.311425171294627,85.9,4,33403.2551232866,1,0.0608983656909154,4776,Significant_Damage_And_Fatalities
6756,41.0958904109589,9,2,63.6736554238833,0.301688424089434,77.53,4,38976.3406797894,2,0.0714856336544902,2916,Highly_Fatal_And_Damaging
5799,49.7260273972603,10,4,56.1075660893346,0.537534078615218,81.09,4,27569.7208350064,3,0.0509205605879085,4065,Minor_Damage_And_Injuries
5261,40.8219178082192,13,0,58.5232452142206,0.391122250270465,81.43,5,48525.1107104034,1,0.0331635429635031,9225,Significant_Damage_And_Serious_Injuries
2846,32.1461187214612,12,2,59.9817684594348,0.244349801658853,81.26,2,22730.4709071459,1,0.305294200382334,12046,Highly_Fatal_And_Damaging
6723,50.2283105022831,16,7,0.0,0.600282005048683,81.82,7,45290.8837505859,3,0.0041760093253317,5305,Significant_Damage_And_Serious_Injuries
1464,22.9223744292237,19,7,52.9626253418414,0.449542733501623,83.97,3,56224.4463125981,3,0.27447787565096,11245,Minor_Damage_And_Injuries
840,58.675799086758,1,2,75.38742023701,0.336307969707898,75.96,6,29146.6878538815,3,0.0075255900000854,9494,Significant_Damage_And_Serious_Injuries
2887,34.3835616438356,18,23,56.9279854147676,0.302770284890011,76.89,5,30742.7250427216,3,0.0194887706984389,3816,Minor_Damage_And_Injuries
2793,30.7305936073059,13,10,65.2689152233364,0.342799134511359,80.36,4,10813.8493443795,3,0.0198346999706244,3112,Highly_Fatal_And_Damaging
1090,29.4063926940639,13,0,64.8131267092069,0.435478543094122,79.16,1,29021.2749490607,1,1.06520768095319,10688,Highly_Fatal_And_Damaging
5049,66.8036529680365,12,3,74.7948951686418,0.28509989181392,82.53,5,34239.8497938214,3,0.0237990658424012,1390,Significant_Damage_And_Fatalities
8860,36.1643835616438,11,1,79.3527803099362,0.268511359538406,80.24,4,30843.079330968,2,0.0570564224912886,7887,Highly_Fatal_And_Damaging
1606,1.14155251141552,20,0,49.6353691886965,0.470458708979445,78.73,4,39366.3183285366,5,0.0713728148247185,3004,Significant_Damage_And_Fatalities
274,29.8630136986301,12,5,50.6836827711942,0.553401370357014,77.19,3,37438.206200471,2,0.18564707587063,6786,Significant_Damage_And_Fatalities
416,38.0365296803653,17,3,77.1649954421149,0.256610890732059,79.6,2,20623.1554257907,2,0.281139882874009,8627,Minor_Damage_And_Injuries
8360,62.0091324200913,6,21,33.6827711941659,0.668078615218175,79.88,1,52118.2696447033,4,1.9079256458467,2377,Minor_Damage_And_Injuries
5607,36.4383561643836,10,13,73.6098450319052,0.388958528669311,81.15,1,24420.713003042,2,0.898387825256726,387,Highly_Fatal_And_Damaging
8267,58.5844748858447,11,3,70.1914311759344,0.316834475297511,85.64,6,19100.8703857173,1,0.0047760663608893,4372,Minor_Damage_And_Injuries
2084,74.6575342465753,5,6,53.7374658158614,0.311064551027768,77.98,2,36219.5213082148,2,0.492287322989391,4018,Minor_Damage_And_Injuries
6772,26.2100456621005,13,2,70.5560619872379,0.482359177785791,81.62,4,27296.4950902876,1,0.0499952747001813,8434,Highly_Fatal_And_Damaging
1050,25.2511415525114,17,7,76.8915223336372,0.36768193292463,86.43,6,35111.5284262414,0,0.0091619964016281,7046,Significant_Damage_And_Serious_Injuries
2310,18.9497716894977,19,3,59.9817684594348,0.471179949513162,80.13,3,39951.8232283986,3,0.199585420560171,2962,Significant_Damage_And_Serious_Injuries
7755,38.0365296803653,17,0,78.4867821330902,0.393646592138478,81.15,6,35557.6780853689,2,0.00890099870458,4625,Minor_Damage_And_Injuries
9940,76.6666666666667,6,12,69.0519598906108,0.408071402812838,75.41,2,46273.2400084029,4,0.623420577171322,8897,Minor_Damage_And_Injuries
5861,51.0502283105023,13,4,54.922515952598,0.462525063108547,78.49,2,37853.1677471245,0,0.512298964759858,942,Highly_Fatal_And_Damaging
5013,45.0228310502283,8,6,88.2406563354604,0.212254597908403,77.6,2,30587.5693844636,1,0.414941704093137,9938,Highly_Fatal_And_Damaging
8804,39.8173515981735,13,0,72.1969006381039,0.373451857194374,78.55,3,44236.0177494013,5,0.221481272569922,4737,Significant_Damage_And_Serious_Injuries
572,56.62100456621,11,44,57.5660893345488,0.784558961413632,77.44,5,38971.5849739803,3,0.0264132120248846,988,Highly_Fatal_And_Damaging
2094,37.4429223744292,14,4,54.4667274384686,0.410235124413992,80.2,3,22418.7974598276,3,0.112255875099451,2205,Minor_Damage_And_Injuries
9558,30.9132420091324,16,2,62.6253418413856,0.383188604399567,77.65,4,29538.220013271,2,0.0541143359659825,3023,Significant_Damage_And_Serious_Injuries
8785,43.972602739726,9,6,80.5834092980857,0.240382978723404,77.87,4,31213.7522212017,2,0.0576230616227392,6073,Highly_Fatal_And_Damaging
2874,51.2328767123288,13,1,58.97903372835,0.362633249188604,79.01,1,34626.8862524966,1,1.27597904434728,10552,Minor_Damage_And_Injuries
8982,26.2557077625571,14,26,55.7885141294439,0.393285971871619,81.89,4,38636.3533646517,2,0.0705595833499785,6696,Significant_Damage_And_Fatalities
960,57.0776255707762,11,0,54.3299908842297,0.427905517490083,79.6,5,31500.1793315168,1,0.0213514007537023,1386,Highly_Fatal_And_Damaging
4020,30.3196347031963,16,9,57.0191431175934,0.284739271547061,78.74,3,18917.972732299,1,0.0966196448634178,1232,Minor_Damage_And_Injuries
5853,55.1598173515982,9,10,66.2716499544212,0.346405337179949,79.17,7,40277.3094684945,1,0.0034914505102963,8904,Significant_Damage_And_Serious_Injuries
8076,15.7077625570776,17,0,71.8322698268004,0.315752614496934,85.04,4,21536.2194666649,2,0.0392372027056285,11303,Highly_Fatal_And_Damaging
7654,34.0182648401826,15,8,49.6809480401094,0.337029210241615,78.18,3,24897.4411607909,3,0.124435001468023,10833,Minor_Damage_And_Injuries
8826,48.6301369863014,7,22,63.126709206928,0.551958889289578,78.24,4,36653.7936554078,2,0.0679180602164867,2340,Highly_Fatal_And_Damaging
5365,53.5616438356164,12,5,70.1002734731085,0.421414352686621,76.58,2,14865.9056452982,2,0.2007875632122,2711,Minor_Damage_And_Injuries
2717,31.4611872146119,12,2,62.7164995442115,0.335226108907321,80.53,1,23454.2840475312,2,0.859539949194424,9360,Highly_Fatal_And_Damaging
5721,23.1506849315068,14,0,71.5587967183227,0.432954201226109,81.86,4,32075.9990567699,1,0.0588715558622953,9126,Highly_Fatal_And_Damaging
8787,48.5388127853881,14,4,80.5378304466728,0.249759105661738,82.28,5,33385.1482642618,2,0.0224161065100833,8056,Minor_Damage_And_Injuries
3299,46.6666666666667,18,0,69.644484958979,0.337029210241615,79.01,3,34758.9344410775,1,0.172520705453357,10741,Significant_Damage_And_Fatalities
6132,24.3835616438356,14,6,45.5332725615314,0.359387666786873,77.68,2,31355.6134925982,3,0.424285998664813,696,Significant_Damage_And_Fatalities
2833,27.8538812785388,13,2,47.2652689152234,0.444133429498738,87.0,2,30701.4903580148,1,0.413957736616592,3265,Significant_Damage_And_Fatalities
559,47.1232876712329,11,0,57.1558796718323,0.421053732419762,81.06,3,33806.8932739369,1,0.16779486761915,1646,Minor_Damage_And_Injuries
1922,58.7671232876712,7,3,30.4010938924339,0.774822214208438,84.96,4,22753.2773234342,2,0.0419814175319841,5821,Minor_Damage_And_Injuries
3624,49.7260273972603,7,6,62.7164995442115,0.356142084385142,83.73,4,31974.0624100752,2,0.0594585122059251,1070,Highly_Fatal_And_Damaging
4119,47.1232876712329,11,7,61.3947128532361,0.330898665705012,82.14,5,39675.1874961908,2,0.0257192489346566,5164,Significant_Damage_And_Serious_Injuries
9697,53.5616438356164,9,3,30.4010938924339,0.882647673999279,79.25,2,8400.18252979465,2,0.116198848524886,10870,Minor_Damage_And_Injuries
4270,72.0091324200913,10,7,75.7976298997265,0.287263613415074,84.92,7,34239.8497938214,3,0.0032147936816056,6437,Significant_Damage_And_Fatalities
6616,30.0913242009132,16,14,68.5050136736554,0.400498377208799,81.26,6,14682.3514161364,2,0.0031625042767745,4266,Significant_Damage_And_Serious_Injuries
8181,47.5799086757991,11,10,74.6581586144029,0.28509989181392,78.05,3,36295.1033532213,1,0.181272564010217,7988,Significant_Damage_And_Serious_Injuries
9218,55.5251141552511,12,21,77.1194165907019,0.19133862243058,77.79,2,14050.4656498714,5,0.201188155107519,10855,Minor_Damage_And_Injuries
9953,24.6118721461187,22,4,82.0419325432999,0.319358817165525,80.14,7,13945.5728661169,1,0.0014189109008129,4025,Minor_Damage_And_Injuries
8906,48.310502283105,10,7,86.8277119416591,0.295197259285972,83.07,6,30317.4037657127,4,0.0070776478363846,11488,Significant_Damage_And_Serious_Injuries
